design_id,L,B,D,Crane,POB,Power,LWI,MP,Fuel,ROV,DP,PC,DFC,eco_friend,cost,closnesscentrality,betweenesscentrality,modularity_class,outdegree,fpn1,fpn2,fpn3,fpn4,fpn5,fpn6,fpn7,fpn8,fpn9,fpn10,fpn11,fpn12,fpn13,fpn14,fpn15,fpn16,fpn17,fpn18,fpn19,fpn20,fpn21,fpn22,fpn23,fpn24,fpn25,fpn26,fpn27,fpn28,fpn29,fpn30,fpn31,fpn32,fpn33,fpn34,fpn35,fpn36,fpn37,fpn38,fpn39,fpn40,fpn41,fpn42,fpn43,fpn44,fpn45,fpn46,fpn47,fpn48,fpn49,fpn50,fpn51,fpn52,fpn53,fpn54,fpn55,fpn56,fpn57,fpn58,fpn59,fpn60,fpn61,fpn62,fpn63,fpn64,fpn65,fpn66,fpn67,fpn68,fpn69,fpn70,fpn71,fpn72,fpn73,fpn74,fpn75,fpn76,fpn77,fpn78,fpn79,fpn80,fpn81,fpn82,fpn83,fpn84,fpn85,fpn86,fpn87,fpn88,fpn89,fpn90,fpn91,fpn92,fpn93,fpn94,fpn95,fpn96
33423,150,25,8,0,400,25000,0,0,1,1,0,0,3,8.9429,199.77,0.994,7.775,2,496,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,11.264,11.264,11.264,11.264,11.725,11.725,11.725,11.725,101,101,101,101,101,101,101,101,101,101,101,101,11.418,11.418,11.418,11.418,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,11.418,11.418,11.418,11.418,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
33529,180,25,8,400,250,15000,0,1,1,1,0,0,3,7.8915,170.44,0.996,7.015,2,497,4.296,4.296,4.296,4.296,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,5.795,5.795,5.795,5.795,5.995,5.995,5.995,5.995,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,4.096,4.096,4.096,4.096
33539,120,25,8,800,250,15000,0,1,1,1,0,0,3,7.9433,156.23,0.994,7.874,0,496,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,7.687,7.687,7.687,7.687,7.986,7.986,7.986,7.986,6.424,6.424,6.424,6.424,6.593,6.593,6.593,6.593,101,101,101,101,7.603,7.603,7.603,7.603,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2.948,2.948,2.948,2.948
33542,120,30,8,800,250,15000,0,1,1,1,0,0,3,7.5844,165.68,0.996,7.414,2,497,6.706,6.706,6.706,6.706,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,8.486,8.486,8.486,8.486,8.501,8.501,8.501,8.501,8.124,8.124,8.124,8.124,8.338,8.338,8.338,8.338,101,101,101,101,8.485,8.485,8.485,8.485,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,8.491,8.491,8.491,8.491,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,4.835,4.835,4.835,4.835
33548,180,30,13,800,250,15000,0,1,1,1,0,0,3,5.7449,247.19,0.988,8.374,2,493,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394
33564,120,30,13,0,400,15000,0,1,1,1,0,0,3,6.8107,184.69,0.996,7.696,2,497,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,11.289,11.289,11.289,11.289,11.728,11.728,11.728,11.728,101,101,101,101,101,101,101,101,101,101,101,101,11.392,11.392,11.392,11.392,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
33639,120,25,8,0,250,25000,0,1,1,1,0,0,3,8.6492,185.55,0.994,7.238,2,496,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,10.528,10.528,10.528,10.528,10.937,10.937,10.937,10.937,101,101,101,101,101,101,101,101,101,101,101,101,10.604,10.604,10.604,10.604,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
33689,150,20,13,0,400,25000,0,1,1,1,0,0,3,7.8085,217.49,0.994,8.554,2,496,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,14.331,14.331,14.331,14.331,14.882,14.882,14.882,14.882,101,101,101,101,101,101,101,101,101,101,101,101,14.646,14.646,14.646,14.646,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
33782,180,30,13,800,250,15000,300,1,1,1,0,0,3,5.4952,288.92,0.947,7.649,2,471,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394
33819,150,25,13,0,50,25000,300,1,1,1,0,0,3,7.1631,272.8,0.982,8.129,2,490,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,20.158,20.158,20.158,20.158,20.158,20.158,20.158,20.158,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,20.158,20.158,20.158,20.158,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
33858,120,30,8,400,250,25000,300,1,1,1,0,0,3,7.5183,246.14,0.975,6.792,2,486,18.056,18.056,18.056,18.056,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,19.941,19.941,19.941,19.941,20.665,20.665,20.665,20.665,19.039,19.039,19.039,19.039,19.54,19.54,19.54,19.54,101,101,101,101,20.535,20.535,20.535,20.535,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,20.193,20.193,20.193,20.193,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,18.933,18.933,18.933,18.933
33878,180,30,8,0,400,25000,300,1,1,1,0,0,3,7.2659,267.49,0.96,6.247,2,478,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
34084,120,30,13,400,250,15000,0,0,0,0,1,0,3,2.2241,158.77,1,7.591,2,499,101,101,101,101,101,101,101,101,101,101,101,101,13.462,13.462,13.462,13.462,101,101,101,101,101,101,101,101,11.037,11.037,11.037,11.037,11.466,11.466,11.466,11.466,9.876,9.876,9.876,9.876,10.136,10.136,10.136,10.136,101,101,101,101,11.126,11.126,11.126,11.126,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,11.177,11.177,11.177,11.177,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
34107,150,20,13,0,400,15000,0,0,0,0,1,0,3,3.3394,136.1,1,8.183,2,499,101,101,101,101,101,101,101,101,101,101,101,101,6.449,6.449,6.449,6.449,101,101,101,101,101,101,101,101,5.679,5.679,5.679,5.679,5.899,5.899,5.899,5.899,101,101,101,101,101,101,101,101,101,101,101,101,5.47,5.47,5.47,5.47,101,101,101,101,101,101,101,101,101,101,101,101,8.887,8.887,8.887,8.887,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
34170,150,30,13,400,50,25000,0,0,0,0,1,0,3,2.182,211.16,0.992,7.932,2,495,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,17.415,17.415,17.415,17.415,18.092,18.092,18.092,18.092,16.442,16.442,16.442,16.442,16.874,16.874,16.874,16.874,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,17.635,17.635,17.635,17.635,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
34490,150,20,8,0,400,25000,0,1,0,0,1,0,3,3.907,138.08,0.996,8.036,2,497,101,101,101,101,101,101,101,101,101,101,101,101,7.109,7.109,7.109,7.109,101,101,101,101,101,101,101,101,6.965,6.965,6.965,6.965,7.097,7.097,7.097,7.097,101,101,101,101,101,101,101,101,101,101,101,101,6.883,6.883,6.883,6.883,101,101,101,101,101,101,101,101,101,101,101,101,8.328,8.328,8.328,8.328,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
34539,120,25,13,0,50,15000,300,1,0,0,1,0,3,2.2979,172.21,0.998,8.105,2,498,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,12.778,12.778,12.778,12.778,13.274,13.274,13.274,13.274,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,12.939,12.939,12.939,12.939,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
34637,180,25,8,400,50,25000,300,1,0,0,1,0,3,2.7303,207.7,0.994,8.153,2,496,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,14.866,14.866,14.866,14.866,14.966,14.966,14.966,14.966,14.892,14.892,14.892,14.892,14.909,14.909,14.909,14.909,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,14.899,14.899,14.899,14.899,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
34640,180,30,8,400,50,25000,300,1,0,0,1,0,3,2.2792,222.16,0.984,7.277,2,491,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,16.831,16.831,16.831,16.831,17.486,17.486,17.486,17.486,15.844,15.844,15.844,15.844,16.26,16.26,16.26,16.26,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,17.044,17.044,17.044,17.044,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
34835,150,20,13,0,50,15000,0,0,1,0,1,0,3,8.6419,154.56,0.998,7.335,2,498,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,4.831,4.831,4.831,4.831,5.018,5.018,5.018,5.018,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,4.892,4.892,4.892,4.892,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
34995,150,25,13,800,50,25000,0,0,1,0,1,0,3,7.4901,241.12,0.99,8.833,2,494,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,13.108,13.108,13.108,13.108,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
35097,120,25,13,0,50,15000,0,1,1,0,1,0,3,7.6718,154.56,1,7.439,2,499,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,8.021,8.021,8.021,8.021,8.333,8.333,8.333,8.333,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,8.122,8.122,8.122,8.122,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
35258,120,30,13,800,50,25000,0,1,1,0,1,0,3,6.5398,237.2,0.996,8.673,2,497,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,19.254,19.254,19.254,19.254,20.002,20.002,20.002,20.002,18.352,18.352,18.352,18.352,18.835,18.835,18.835,18.835,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,19.497,19.497,19.497,19.497,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
35637,120,30,8,800,400,25000,600,1,1,0,1,0,3,6.7537,290.13,0.936,6.75,2,465,101,101,101,101,101,101,101,101,101,101,101,101,33.698,33.698,33.698,33.698,101,101,101,101,101,101,101,101,26.623,26.623,26.623,26.623,27.658,27.658,27.658,27.658,25.883,25.883,25.883,25.883,26.564,26.564,26.564,26.564,101,101,101,101,27.605,27.605,27.605,27.605,101,101,101,101,101,101,101,101,101,101,101,101,46.387,46.387,46.387,46.387,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
35662,120,25,8,400,50,15000,0,0,0,1,1,0,3,4.0203,120.47,1,7.275,2,499,1.336,1.336,1.336,1.336,2.673,2.673,2.673,2.673,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,4.333,4.333,4.333,4.333,4.501,4.501,4.501,4.501,2.943,2.943,2.943,2.943,3.02,3.02,3.02,3.02,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,4.387,4.387,4.387,4.387,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
35911,150,30,13,0,50,15000,0,1,0,1,1,0,3,1.8358,180.34,1,7.746,2,499,101,101,101,101,12.007,12.007,12.007,12.007,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,13.157,13.157,13.157,13.157,13.669,13.669,13.669,13.669,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,13.324,13.324,13.324,13.324,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
35935,150,25,13,800,50,15000,0,1,0,1,1,0,3,1.9067,179.59,1,8.744,2,499,10.299,10.299,10.299,10.299,11.422,11.422,11.422,11.422,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,12.632,12.632,12.632,12.632,13.124,13.124,13.124,13.124,11.52,11.52,11.52,11.52,11.823,11.823,11.823,11.823,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,12.792,12.792,12.792,12.792,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
36087,180,30,13,0,250,25000,0,1,0,1,1,0,3,1.1047,239.15,0.975,7.992,2,486,101,101,101,101,19.83,19.83,19.83,19.83,101,101,101,101,25.769,25.769,25.769,25.769,101,101,101,101,101,101,101,101,20.512,20.512,20.512,20.512,21.31,21.31,21.31,21.31,101,101,101,101,101,101,101,101,101,101,101,101,21.186,21.186,21.186,21.186,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,20.771,20.771,20.771,20.771,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
36178,180,30,13,400,50,15000,300,1,0,1,1,0,3,0.76121,254.98,0.969,7.717,2,483,21.295,21.295,21.295,21.295,22.363,22.363,22.363,22.363,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,22.923,22.923,22.923,22.923,23.814,23.814,23.814,23.814,22.036,22.036,22.036,22.036,22.615,22.615,22.615,22.615,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,23.213,23.213,23.213,23.213,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
36313,150,25,13,0,400,25000,300,1,0,1,1,0,3,1.8425,240.21,0.961,8.288,2,479,101,101,101,101,20.804,20.804,20.804,20.804,101,101,101,101,27.051,27.051,27.051,27.051,101,101,101,101,101,101,101,101,21.434,21.434,21.434,21.434,22.268,22.268,22.268,22.268,101,101,101,101,101,101,101,101,101,101,101,101,22.134,22.134,22.134,22.134,101,101,101,101,101,101,101,101,101,101,101,101,36.433,36.433,36.433,36.433,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
36368,180,30,8,800,250,15000,600,1,0,1,1,0,3,1.5458,255.12,0.917,6.016,2,454,20.156,20.156,20.156,20.156,21.215,21.215,21.215,21.215,13.36,13.36,13.36,13.36,27.566,27.566,27.566,27.566,101,101,101,101,101,101,101,101,21.86,21.86,21.86,21.86,22.71,22.71,22.71,22.71,20.967,20.967,20.967,20.967,21.519,21.519,21.519,21.519,21.442,21.442,21.442,21.442,22.601,22.601,22.601,22.601,15.927,15.927,15.927,15.927,19.878,19.878,19.878,19.878,2.28,2.28,2.28,2.28,101,101,101,101,101,101,101,101,101,101,101,101,22.136,22.136,22.136,22.136,0.092,0.092,0.092,0.092,17.195,17.195,17.195,17.195,17.984,17.984,17.984,17.984,0.051,0.051,0.051,0.051,21.176,21.176,21.176,21.176
36548,120,25,8,400,400,15000,0,0,1,1,1,0,3,8.6483,150.17,0.994,7.616,2,496,101,101,101,101,101,101,101,101,101,101,101,101,5.866,5.866,5.866,5.866,101,101,101,101,101,101,101,101,5.204,5.204,5.204,5.204,5.406,5.406,5.406,5.406,3.82,3.82,3.82,3.82,101,101,101,101,1.688,1.688,1.688,1.688,4.92,4.92,4.92,4.92,101,101,101,101,101,101,101,101,101,101,101,101,7.988,7.988,7.988,7.988,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1.861,1.861,1.861,1.861
36549,150,25,8,400,400,15000,0,0,1,1,1,0,3,8.601,162.22,1,8.061,2,499,2.764,2.764,2.764,2.764,3.988,3.988,3.988,3.988,101,101,101,101,6.4,6.4,6.4,6.4,101,101,101,101,101,101,101,101,5.652,5.652,5.652,5.652,5.822,5.822,5.822,5.822,4.344,4.344,4.344,4.344,4.459,4.459,4.459,4.459,2.176,2.176,2.176,2.176,5.449,5.449,5.449,5.449,101,101,101,101,101,101,101,101,101,101,101,101,8.807,8.807,8.807,8.807,101,101,101,101,101,101,101,101,5.724,5.724,5.724,5.724,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2.421,2.421,2.421,2.421
36924,120,20,13,0,400,25000,0,1,1,1,1,0,3,7.8571,203.36,0.99,8.56,2,494,101,101,101,101,101,101,101,101,101,101,101,101,16.774,16.774,16.774,16.774,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,13.825,13.825,13.825,13.825,101,101,101,101,101,101,101,101,101,101,101,101,24.226,24.226,24.226,24.226,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
37033,180,25,8,400,400,15000,300,1,1,1,1,0,3,7.3962,216,0.967,7.859,2,482,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,0.05,0.05,0.05,0.05,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,101,101,101,101,0.05,0.05,0.05,0.05,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394
37074,180,30,8,800,50,25000,300,1,1,1,1,0,3,6.9758,282.4,0.924,6.856,2,458,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
37115,150,25,13,0,400,25000,300,1,1,1,1,0,3,6.8425,280.33,0.952,8.124,2,474,101,101,101,101,20.158,20.158,20.158,20.158,101,101,101,101,20.158,20.158,20.158,20.158,101,101,101,101,101,101,101,101,20.158,20.158,20.158,20.158,20.158,20.158,20.158,20.158,101,101,101,101,101,101,101,101,101,101,101,101,20.158,20.158,20.158,20.158,101,101,101,101,101,101,101,101,101,101,101,101,20.158,20.158,20.158,20.158,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
37122,180,25,8,400,400,25000,300,1,1,1,1,0,3,7.3935,264.15,0.911,6.813,2,450,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,0.05,0.05,0.05,0.05,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,101,101,101,101,0.05,0.05,0.05,0.05,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394
37159,120,30,13,0,250,15000,600,1,1,1,1,0,3,6.2216,267.59,0.967,7.744,2,482,101,101,101,101,23.372,23.372,23.372,23.372,101,101,101,101,30.192,30.192,30.192,30.192,101,101,101,101,101,101,101,101,23.901,23.901,23.901,23.901,24.83,24.83,24.83,24.83,101,101,101,101,101,101,101,101,101,101,101,101,24.744,24.744,24.744,24.744,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
37180,180,25,8,400,400,15000,600,1,1,1,1,0,3,7.0878,257.73,0.931,6.482,2,462,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,0.05,0.05,0.05,0.05,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,101,101,101,101,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394
37358,150,20,8,0,50,25000,0,1,0,0,0,1,3,4.1385,163.61,0.994,7.597,2,496,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,9.226,9.226,9.226,9.226,9.585,9.585,9.585,9.585,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
