design_id,L,B,D,Crane,POB,Power,LWI,MP,Fuel,ROV,DP,Deck_Area,ROI,MAU1,MAU2,CAPEX
272.6,120,30,14,800,150,15000,600,1,1,1,1,1120.5,0.040291,0.36649,0.37455,288.84
272.7,140,30,14,800,150,15000,600,1,1,1,1,1492.4,0.034159,0.32808,0.36737,305.71
272.8,160,30,14,800,150,15000,600,1,1,1,1,1873.3,0.028668,0.29152,0.35254,322.57
272.9,180,30,14,800,150,15000,600,1,1,1,1,2262.1,0.023722,0.25665,0.33447,339.44
273,120,35,14,800,150,15000,600,1,1,1,1,1462.4,0.034159,0.32808,0.34486,305.71
273.1,140,35,14,800,150,15000,600,1,1,1,1,1907.6,0.027808,0.28559,0.33505,325.39
273.2,160,35,14,800,150,15000,600,1,1,1,1,2363.3,0.022181,0.24538,0.31804,345.07
273.3,180,35,14,800,150,15000,600,1,1,1,1,2828.6,0.017162,0.13068,0.13068,364.75
273.4,120,20,8,400,250,15000,600,1,1,1,1,274.1,0.074872,0.54998,0.52132,218.37
273.5,140,20,8,400,250,15000,600,1,1,1,1,506.02,0.070707,0.53172,0.55307,224.8
273.6,160,20,8,400,250,15000,600,1,1,1,1,743.49,0.066773,0.51379,0.56616,231.22
273.7,180,20,8,400,250,15000,600,1,1,1,1,985.92,0.063051,0.49617,0.56968,237.65
273.8,120,25,8,400,250,15000,600,1,1,1,1,594.1,0.068712,0.52271,0.50153,228.01
273.9,140,25,8,400,250,15000,600,1,1,1,1,894.87,0.063963,0.50055,0.53062,236.04
274,160,25,8,400,250,15000,600,1,1,1,1,1202.8,0.059526,0.44789,0.49428,244.08
274.1,180,25,8,400,250,15000,600,1,1,1,1,1517.2,0.055372,0.42664,0.48525,252.11
274.2,120,30,8,400,250,15000,600,1,1,1,1,925.92,0.063051,0.49617,0.48247,237.65
274.3,140,30,8,400,250,15000,600,1,1,1,1,1297.9,0.057832,0.43933,0.47435,247.29
274.4,160,30,8,400,250,15000,600,1,1,1,1,1678.7,0.053004,0.41414,0.46717,256.93
274.5,180,30,8,400,250,15000,600,1,1,1,1,2067.5,0.048526,0.3897,0.45579,266.57
274.6,120,35,8,400,250,15000,600,1,1,1,1,1267.9,0.057832,0.43933,0.45184,247.29
274.7,140,35,8,400,250,15000,600,1,1,1,1,1713,0.052235,0.41002,0.45085,258.53
274.8,160,35,8,400,250,15000,600,1,1,1,1,2168.8,0.047104,0.38172,0.44139,269.78
274.9,180,35,8,400,250,15000,600,1,1,1,1,2634,0.042384,0.35439,0.42795,281.03
275,120,20,11,400,250,15000,600,1,1,1,1,274.1,0.065823,0.50936,0.49191,232.83
275.1,140,20,11,400,250,15000,600,1,1,1,1,506.02,0.060826,0.48533,0.51976,241.67
275.2,160,20,11,400,250,15000,600,1,1,1,1,743.49,0.056181,0.43085,0.48055,250.5
275.3,180,20,11,400,250,15000,600,1,1,1,1,985.92,0.051853,0.40796,0.47031,259.34
275.4,120,25,11,400,250,15000,600,1,1,1,1,594.1,0.058462,0.44253,0.45442,246.08
275.5,140,25,11,400,250,15000,600,1,1,1,1,894.87,0.052908,0.41362,0.45374,257.13
275.6,160,25,11,400,250,15000,600,1,1,1,1,1202.8,0.047811,0.3857,0.44454,268.17
275.7,180,25,11,400,250,15000,600,1,1,1,1,1517.2,0.043117,0.35872,0.43135,279.22
275.8,120,30,11,400,250,15000,600,1,1,1,1,925.92,0.051853,0.40796,0.4267,259.34
275.9,140,30,11,400,250,15000,600,1,1,1,1,1297.9,0.045887,0.3748,0.4229,272.59
276,160,30,11,400,250,15000,600,1,1,1,1,1678.7,0.040475,0.34296,0.41094,285.85
276.1,180,30,11,400,250,15000,600,1,1,1,1,2067.5,0.035542,0.31238,0.39529,299.1
276.2,120,35,11,400,250,15000,600,1,1,1,1,1267.9,0.045887,0.3748,0.40039,272.59
276.3,140,35,11,400,250,15000,600,1,1,1,1,1713,0.039621,0.33778,0.39388,288.05
276.4,160,35,11,400,250,15000,600,1,1,1,1,2168.8,0.033993,0.30245,0.37957,303.52
276.5,180,35,11,400,250,15000,600,1,1,1,1,2634,0.028911,0.26869,0.36188,318.98
276.6,120,20,14,400,250,15000,600,1,1,1,1,274.1,0.057832,0.43933,0.45184,247.29
276.7,140,20,14,400,250,15000,600,1,1,1,1,506.02,0.052235,0.41002,0.45085,258.53
276.8,160,20,14,400,250,15000,600,1,1,1,1,743.49,0.047104,0.38172,0.44139,269.78
276.9,180,20,14,400,250,15000,600,1,1,1,1,985.92,0.042384,0.35439,0.42795,281.03
277,120,25,14,400,250,15000,600,1,1,1,1,594.1,0.049615,0.39574,0.41698,264.16
277.1,140,25,14,400,250,15000,600,1,1,1,1,894.87,0.043528,0.36113,0.41215,278.21
277.2,160,25,14,400,250,15000,600,1,1,1,1,1202.8,0.038027,0.32798,0.39929,292.27
277.3,180,25,14,400,250,15000,600,1,1,1,1,1517.2,0.033031,0.2962,0.38284,306.33
277.4,120,30,14,400,250,15000,600,1,1,1,1,925.92,0.042384,0.35439,0.38435,281.03
277.5,140,30,14,400,250,15000,600,1,1,1,1,1297.9,0.035972,0.31511,0.3763,297.89
277.6,160,30,14,400,250,15000,600,1,1,1,1,1678.7,0.030247,0.27775,0.36068,314.76
277.7,180,30,14,400,250,15000,600,1,1,1,1,2067.5,0.025105,0.24216,0.34189,331.63
277.8,120,35,14,400,250,15000,600,1,1,1,1,1267.9,0.035972,0.31511,0.35379,297.89
277.9,140,35,14,400,250,15000,600,1,1,1,1,1713,0.029352,0.2717,0.34306,317.57
278,160,35,14,400,250,15000,600,1,1,1,1,2168.8,0.023505,0.23067,0.32523,337.25
278.1,180,35,14,400,250,15000,600,1,1,1,1,2634,0.018303,0.13875,0.13875,356.93
278.2,120,20,8,600,250,15000,600,1,1,1,1,271.13,0.072553,0.55808,0.51399,223.08
278.3,140,20,8,600,250,15000,600,1,1,1,1,503.05,0.068538,0.54006,0.54599,229.5
278.4,160,20,8,600,250,15000,600,1,1,1,1,740.52,0.064742,0.52237,0.55932,235.93
278.5,180,20,8,600,250,15000,600,1,1,1,1,982.95,0.061147,0.50499,0.56307,242.36
278.6,120,25,8,600,250,15000,600,1,1,1,1,591.13,0.066614,0.53118,0.49457,232.72
278.7,140,25,8,600,250,15000,600,1,1,1,1,891.9,0.062027,0.50931,0.52395,240.75
278.8,160,25,8,600,250,15000,600,1,1,1,1,1199.9,0.057737,0.45089,0.48698,248.78
278.9,180,25,8,600,250,15000,600,1,1,1,1,1514.3,0.053715,0.42994,0.47827,256.82
279,120,30,8,600,250,15000,600,1,1,1,1,922.95,0.061147,0.50499,0.47586,242.36
279.1,140,30,8,600,250,15000,600,1,1,1,1,1294.9,0.056098,0.44245,0.46718,252
279.2,160,30,8,600,250,15000,600,1,1,1,1,1675.7,0.051421,0.41763,0.46037,261.64
279.3,180,30,8,600,250,15000,600,1,1,1,1,2064.5,0.047076,0.39354,0.44934,271.27
279.4,120,35,8,600,250,15000,600,1,1,1,1,1264.9,0.056098,0.44245,0.44467,252
279.5,140,35,8,600,250,15000,600,1,1,1,1,1710,0.050674,0.41356,0.44412,263.24
279.6,160,35,8,600,250,15000,600,1,1,1,1,2165.8,0.045696,0.38567,0.43506,274.49
279.7,180,35,8,600,250,15000,600,1,1,1,1,2631.1,0.041109,0.35873,0.422,285.73
279.8,120,20,11,600,250,15000,600,1,1,1,1,271.13,0.063825,0.518,0.48513,237.54
279.9,140,20,11,600,250,15000,600,1,1,1,1,503.05,0.058995,0.45727,0.4791,246.37
280,160,20,11,600,250,15000,600,1,1,1,1,740.52,0.054499,0.43409,0.47351,255.21
280.1,180,20,11,600,250,15000,600,1,1,1,1,982.95,0.050305,0.41154,0.4636,264.05
280.2,120,25,11,600,250,15000,600,1,1,1,1,591.13,0.056707,0.4456,0.4472,250.79
280.3,140,25,11,600,250,15000,600,1,1,1,1,891.9,0.051327,0.41712,0.44694,261.84
280.4,160,25,11,600,250,15000,600,1,1,1,1,1199.9,0.046382,0.3896,0.43815,272.88
280.5,180,25,11,600,250,15000,600,1,1,1,1,1514.3,0.041822,0.36299,0.42533,283.93
280.6,120,30,11,600,250,15000,600,1,1,1,1,922.95,0.050305,0.41154,0.41999,264.05
280.7,140,30,11,600,250,15000,600,1,1,1,1,1294.9,0.044514,0.37885,0.41667,277.3
280.8,160,30,11,600,250,15000,600,1,1,1,1,1675.7,0.039252,0.34745,0.40515,290.55
280.9,180,30,11,600,250,15000,600,1,1,1,1,2064.5,0.034449,0.31728,0.3899,303.81
281,120,35,11,600,250,15000,600,1,1,1,1,1264.9,0.044514,0.37885,0.39416,277.3
281.1,140,35,11,600,250,15000,600,1,1,1,1,1710,0.038421,0.34234,0.38816,292.76
281.2,160,35,11,600,250,15000,600,1,1,1,1,2165.8,0.032939,0.30748,0.37431,308.23
281.3,180,35,11,600,250,15000,600,1,1,1,1,2631.1,0.027981,0.27415,0.35705,323.69
281.4,120,20,14,600,250,15000,600,1,1,1,1,271.13,0.056098,0.44245,0.44467,252
281.5,140,20,14,600,250,15000,600,1,1,1,1,503.05,0.050674,0.41356,0.44412,263.24
281.6,160,20,14,600,250,15000,600,1,1,1,1,740.52,0.045696,0.38567,0.43506,274.49
281.7,180,20,14,600,250,15000,600,1,1,1,1,982.95,0.041109,0.35873,0.422,285.73
281.8,120,25,14,600,250,15000,600,1,1,1,1,591.13,0.048133,0.3995,0.41044,268.86
281.9,140,25,14,600,250,15000,600,1,1,1,1,891.9,0.042221,0.36538,0.4061,282.92
282,160,25,14,600,250,15000,600,1,1,1,1,1199.9,0.036869,0.33268,0.39369,296.98
282.1,180,25,14,600,250,15000,600,1,1,1,1,1514.3,0.032001,0.30131,0.37767,311.04
282.2,120,30,14,600,250,15000,600,1,1,1,1,922.95,0.041109,0.35873,0.37839,285.73
282.3,140,30,14,600,250,15000,600,1,1,1,1,1294.9,0.034868,0.31998,0.37088,302.6
282.4,160,30,14,600,250,15000,600,1,1,1,1,1675.7,0.029286,0.2831,0.35574,319.47
282.5,180,30,14,600,250,15000,600,1,1,1,1,2064.5,0.024264,0.24795,0.33739,336.34
282.6,120,35,14,600,250,15000,600,1,1,1,1,1264.9,0.034868,0.31998,0.34837,302.6
282.7,140,35,14,600,250,15000,600,1,1,1,1,1710,0.028412,0.27712,0.3382,322.28
282.8,160,35,14,600,250,15000,600,1,1,1,1,2165.8,0.0227,0.23659,0.32086,341.96
282.9,180,35,14,600,250,15000,600,1,1,1,1,2631.1,0.017609,0.13385,0.13385,361.64
283,120,20,8,800,250,15000,600,1,1,1,1,268.67,0.07033,0.56635,0.50683,227.79
283.1,140,20,8,800,250,15000,600,1,1,1,1,500.59,0.066457,0.54858,0.53907,234.21
283.2,160,20,8,800,250,15000,600,1,1,1,1,738.06,0.06279,0.53112,0.55263,240.64
283.3,180,20,8,800,250,15000,600,1,1,1,1,980.49,0.059314,0.47093,0.5015,247.06
283.4,120,25,8,800,250,15000,600,1,1,1,1,588.67,0.064599,0.53981,0.48777,237.43
283.5,140,25,8,800,250,15000,600,1,1,1,1,889.44,0.060166,0.51823,0.51744,245.46
283.6,160,25,8,800,250,15000,600,1,1,1,1,1197.4,0.056015,0.45405,0.47986,253.49
283.7,180,25,8,800,250,15000,600,1,1,1,1,1511.8,0.052118,0.43341,0.47145,261.52
283.8,120,30,8,800,250,15000,600,1,1,1,1,920.49,0.059314,0.47093,0.45789,247.06
283.9,140,30,8,800,250,15000,600,1,1,1,1,1292.4,0.054427,0.44573,0.46018,256.7
284,160,30,8,800,250,15000,600,1,1,1,1,1673.3,0.049893,0.42127,0.45373,266.34
284.1,180,30,8,800,250,15000,600,1,1,1,1,2062.1,0.045676,0.39753,0.44304,275.98
284.2,120,35,8,800,250,15000,600,1,1,1,1,1262.4,0.054427,0.44573,0.43767,256.7
284.3,140,35,8,800,250,15000,600,1,1,1,1,1707.6,0.049169,0.41727,0.43753,267.95
284.4,160,35,8,800,250,15000,600,1,1,1,1,2163.3,0.044335,0.38977,0.42887,279.2
284.5,180,35,8,800,250,15000,600,1,1,1,1,2628.6,0.039875,0.36319,0.41618,290.44
284.6,120,20,11,800,250,15000,600,1,1,1,1,268.67,0.061904,0.5268,0.4785,242.25
284.7,140,20,11,800,250,15000,600,1,1,1,1,500.59,0.057232,0.46034,0.47188,251.08
284.8,160,20,11,800,250,15000,600,1,1,1,1,738.06,0.052878,0.4375,0.46663,259.92
284.9,180,20,11,800,250,15000,600,1,1,1,1,980.49,0.04881,0.41527,0.45705,268.75
285,120,25,11,800,250,15000,600,1,1,1,1,588.67,0.055018,0.44884,0.44016,255.5
285.1,140,25,11,800,250,15000,600,1,1,1,1,889.44,0.049802,0.42077,0.44031,266.54
285.2,160,25,11,800,250,15000,600,1,1,1,1,1197.4,0.045002,0.39364,0.43191,277.59
285.3,180,25,11,800,250,15000,600,1,1,1,1,1511.8,0.040568,0.36741,0.41946,288.63
285.4,120,30,11,800,250,15000,600,1,1,1,1,920.49,0.04881,0.41527,0.41344,268.75
285.5,140,30,11,800,250,15000,600,1,1,1,1,1292.4,0.043187,0.38304,0.41057,282.01
285.6,160,30,11,800,250,15000,600,1,1,1,1,1673.3,0.038068,0.35208,0.39948,295.26
285.7,180,30,11,800,250,15000,600,1,1,1,1,2062.1,0.033389,0.3223,0.38463,308.52
285.8,120,35,11,800,250,15000,600,1,1,1,1,1262.4,0.043187,0.38304,0.38806,282.01
285.9,140,35,11,800,250,15000,600,1,1,1,1,1707.6,0.037259,0.34703,0.38256,297.47
286,160,35,11,800,250,15000,600,1,1,1,1,2163.3,0.031917,0.31263,0.36917,312.93
286.1,180,35,11,800,250,15000,600,1,1,1,1,2628.6,0.027078,0.27972,0.35233,328.4
286.2,120,20,14,800,250,15000,600,1,1,1,1,268.67,0.054427,0.44573,0.43767,256.7
286.3,140,20,14,800,250,15000,600,1,1,1,1,500.59,0.049169,0.41727,0.43753,267.95
286.4,160,20,14,800,250,15000,600,1,1,1,1,738.06,0.044335,0.38977,0.42887,279.2
286.5,180,20,14,800,250,15000,600,1,1,1,1,980.49,0.039875,0.36319,0.41618,290.44
286.6,120,25,14,800,250,15000,600,1,1,1,1,588.67,0.046702,0.4034,0.40406,273.57
286.7,140,25,14,800,250,15000,600,1,1,1,1,889.44,0.040957,0.36975,0.40019,287.63
286.8,160,25,14,800,250,15000,600,1,1,1,1,1197.4,0.035748,0.3375,0.38822,301.69
286.9,180,25,14,800,250,15000,600,1,1,1,1,1511.8,0.031002,0.30654,0.37261,315.74
287,120,30,14,800,250,15000,600,1,1,1,1,920.49,0.039875,0.36319,0.37258,290.44
287.1,140,30,14,800,250,15000,600,1,1,1,1,1292.4,0.033797,0.32496,0.36558,307.31
287.2,160,30,14,800,250,15000,600,1,1,1,1,1673.3,0.028352,0.28855,0.35091,324.18
287.3,180,30,14,800,250,15000,600,1,1,1,1,2062.1,0.023446,0.25383,0.33298,341.05
287.4,120,35,14,800,250,15000,600,1,1,1,1,1262.4,0.033797,0.32496,0.34306,307.31
287.5,140,35,14,800,250,15000,600,1,1,1,1,1707.6,0.027499,0.28265,0.33344,326.99
287.6,160,35,14,800,250,15000,600,1,1,1,1,2163.3,0.021916,0.2426,0.31659,346.67
287.7,180,35,14,800,250,15000,600,1,1,1,1,2628.6,0.016933,0.12905,0.12905,366.35
287.8,120,20,8,400,350,15000,600,1,1,1,1,74.099,0.074071,0.54547,0.5188,219.98
287.9,140,20,8,400,350,15000,600,1,1,1,1,306.02,0.069957,0.52729,0.55064,226.4
288,160,20,8,400,350,15000,600,1,1,1,1,543.49,0.066071,0.50944,0.56381,232.83
288.1,180,20,8,400,350,15000,600,1,1,1,1,785.92,0.062393,0.49191,0.56741,239.25
288.2,120,25,8,400,350,15000,600,1,1,1,1,394.1,0.067987,0.51833,0.49914,229.61
288.3,140,25,8,400,350,15000,600,1,1,1,1,694.87,0.063294,0.49627,0.52833,237.65
288.4,160,25,8,400,350,15000,600,1,1,1,1,1002.8,0.058908,0.44406,0.49177,245.68
288.5,180,25,8,400,350,15000,600,1,1,1,1,1317.2,0.0548,0.42291,0.48285,253.71
288.6,120,30,8,400,350,15000,600,1,1,1,1,725.92,0.062393,0.49191,0.4802,239.25
288.7,140,30,8,400,350,15000,600,1,1,1,1,1097.9,0.057233,0.43554,0.47189,248.89
288.8,160,30,8,400,350,15000,600,1,1,1,1,1478.7,0.052458,0.41048,0.46483,258.53
288.9,180,30,8,400,350,15000,600,1,1,1,1,1867.5,0.048026,0.38616,0.45357,268.17
289,120,35,8,400,350,15000,600,1,1,1,1,1067.9,0.057233,0.43554,0.44938,248.89
289.1,140,35,8,400,350,15000,600,1,1,1,1,1513,0.051696,0.40637,0.44854,260.14
289.2,160,35,8,400,350,15000,600,1,1,1,1,1968.8,0.046618,0.37821,0.43922,271.38
289.3,180,35,8,400,350,15000,600,1,1,1,1,2434,0.041944,0.35102,0.42591,282.63
289.4,120,20,11,400,350,15000,600,1,1,1,1,74.099,0.065133,0.50503,0.48958,234.43
289.5,140,20,11,400,350,15000,600,1,1,1,1,306.02,0.060194,0.48111,0.51754,243.27
289.6,160,20,11,400,350,15000,600,1,1,1,1,543.49,0.055601,0.4271,0.47813,252.11
289.7,180,20,11,400,350,15000,600,1,1,1,1,785.92,0.051319,0.40433,0.468,260.94
289.8,120,25,11,400,350,15000,600,1,1,1,1,394.1,0.057856,0.43872,0.45194,247.69
289.9,140,25,11,400,350,15000,600,1,1,1,1,694.87,0.052362,0.40996,0.4514,258.73
290,160,25,11,400,350,15000,600,1,1,1,1,1002.8,0.047318,0.38218,0.44235,269.78
290.1,180,25,11,400,350,15000,600,1,1,1,1,1317.2,0.04267,0.35533,0.42928,280.82
290.2,120,30,11,400,350,15000,600,1,1,1,1,725.92,0.051319,0.40433,0.4244,260.94
290.3,140,30,11,400,350,15000,600,1,1,1,1,1097.9,0.045414,0.37133,0.42076,274.2
290.4,160,30,11,400,350,15000,600,1,1,1,1,1478.7,0.040053,0.33964,0.40895,287.45
290.5,180,30,11,400,350,15000,600,1,1,1,1,1867.5,0.035165,0.3092,0.39344,300.7
290.6,120,35,11,400,350,15000,600,1,1,1,1,1067.9,0.045414,0.37133,0.39825,274.2
290.7,140,35,11,400,350,15000,600,1,1,1,1,1513,0.039208,0.33449,0.39192,289.66
290.8,160,35,11,400,350,15000,600,1,1,1,1,1968.8,0.03363,0.29932,0.37776,305.12
290.9,180,35,11,400,350,15000,600,1,1,1,1,2434,0.028591,0.26571,0.36022,320.59
291,120,20,14,400,350,15000,600,1,1,1,1,74.099,0.057233,0.43554,0.44938,248.89
291.1,140,20,14,400,350,15000,600,1,1,1,1,306.02,0.051696,0.40637,0.44854,260.14
291.2,160,20,14,400,350,15000,600,1,1,1,1,543.49,0.046618,0.37821,0.43922,271.38
291.3,180,20,14,400,350,15000,600,1,1,1,1,785.92,0.041944,0.35102,0.42591,282.63
291.4,120,25,14,400,350,15000,600,1,1,1,1,394.1,0.049104,0.39217,0.41473,265.76
291.5,140,25,14,400,350,15000,600,1,1,1,1,694.87,0.043078,0.35773,0.41007,279.82
291.6,160,25,14,400,350,15000,600,1,1,1,1,1002.8,0.037628,0.32473,0.39737,293.88
291.7,180,25,14,400,350,15000,600,1,1,1,1,1317.2,0.032676,0.2931,0.38107,307.93
291.8,120,30,14,400,350,15000,600,1,1,1,1,725.92,0.041944,0.35102,0.3823,282.63
291.9,140,30,14,400,350,15000,600,1,1,1,1,1097.9,0.035592,0.31192,0.37444,299.5
292,160,30,14,400,350,15000,600,1,1,1,1,1478.7,0.029916,0.27473,0.35899,316.37
292.1,180,30,14,400,350,15000,600,1,1,1,1,1867.5,0.024816,0.23929,0.34034,333.24
292.2,120,35,14,400,350,15000,600,1,1,1,1,1067.9,0.035592,0.31192,0.35193,299.5
292.3,140,35,14,400,350,15000,600,1,1,1,1,1513,0.029029,0.2687,0.34139,319.18
292.4,160,35,14,400,350,15000,600,1,1,1,1,1968.8,0.023228,0.22784,0.32373,338.86
292.5,180,35,14,400,350,15000,600,1,1,1,1,2434,0.018065,0.13707,0.13707,358.54
292.6,120,20,8,600,350,15000,600,1,1,1,1,71.132,0.071785,0.55362,0.51153,224.68
292.7,140,20,8,600,350,15000,600,1,1,1,1,303.05,0.067819,0.5357,0.54361,231.11
292.8,160,20,8,600,350,15000,600,1,1,1,1,540.52,0.064068,0.51808,0.55702,237.54
292.9,180,20,8,600,350,15000,600,1,1,1,1,782.95,0.060514,0.50078,0.56085,243.96
293,120,25,8,600,350,15000,600,1,1,1,1,391.13,0.065918,0.52685,0.49223,234.32
293.1,140,25,8,600,350,15000,600,1,1,1,1,691.9,0.061385,0.50508,0.52171,242.36
293.2,160,25,8,600,350,15000,600,1,1,1,1,999.87,0.057143,0.44711,0.48454,250.39
293.3,180,25,8,600,350,15000,600,1,1,1,1,1314.3,0.053164,0.42627,0.47592,258.42
293.4,120,30,8,600,350,15000,600,1,1,1,1,722.95,0.060514,0.50078,0.47364,243.96
293.5,140,30,8,600,350,15000,600,1,1,1,1,1094.9,0.055521,0.43871,0.46478,253.6
293.6,160,30,8,600,350,15000,600,1,1,1,1,1475.7,0.050894,0.41402,0.45809,263.24
293.7,180,30,8,600,350,15000,600,1,1,1,1,1864.5,0.046593,0.39005,0.44718,272.88
293.8,120,35,8,600,350,15000,600,1,1,1,1,1064.9,0.055521,0.43871,0.44227,253.6
293.9,140,35,8,600,350,15000,600,1,1,1,1,1510,0.050155,0.40997,0.44185,264.85
294,160,35,8,600,350,15000,600,1,1,1,1,1965.8,0.045227,0.38222,0.43293,276.09
294.1,180,35,8,600,350,15000,600,1,1,1,1,2431.1,0.040684,0.3554,0.42,287.34
294.2,120,20,11,600,350,15000,600,1,1,1,1,71.132,0.063161,0.51373,0.48285,239.14
294.3,140,20,11,600,350,15000,600,1,1,1,1,303.05,0.058386,0.45346,0.47662,247.98
294.4,160,20,11,600,350,15000,600,1,1,1,1,540.52,0.05394,0.4304,0.47115,256.81
294.5,180,20,11,600,350,15000,600,1,1,1,1,782.95,0.049789,0.40796,0.46135,265.65
294.6,120,25,11,600,350,15000,600,1,1,1,1,391.13,0.056124,0.44185,0.44478,252.4
294.7,140,25,11,600,350,15000,600,1,1,1,1,691.9,0.050801,0.41351,0.44466,263.44
294.8,160,25,11,600,350,15000,600,1,1,1,1,999.87,0.045906,0.38612,0.43601,274.49
294.9,180,25,11,600,350,15000,600,1,1,1,1,1314.3,0.04139,0.35965,0.42332,285.53
295,120,30,11,600,350,15000,600,1,1,1,1,722.95,0.049789,0.40796,0.41774,265.65
295.1,140,30,11,600,350,15000,600,1,1,1,1,1094.9,0.044057,0.37543,0.41458,278.9
295.2,160,30,11,600,350,15000,600,1,1,1,1,1475.7,0.038844,0.34418,0.4032,292.16
295.3,180,30,11,600,350,15000,600,1,1,1,1,1864.5,0.034084,0.31415,0.38809,305.41
295.4,120,35,11,600,350,15000,600,1,1,1,1,1064.9,0.044057,0.37543,0.39206,278.9
295.5,140,35,11,600,350,15000,600,1,1,1,1,1510,0.038021,0.33909,0.38624,294.37
295.6,160,35,11,600,350,15000,600,1,1,1,1,1965.8,0.032587,0.30439,0.37255,309.83
295.7,180,35,11,600,350,15000,600,1,1,1,1,2431.1,0.027671,0.2712,0.35543,325.29
295.8,120,20,14,600,350,15000,600,1,1,1,1,71.132,0.055521,0.43871,0.44227,253.6
295.9,140,20,14,600,350,15000,600,1,1,1,1,303.05,0.050155,0.40997,0.44185,264.85
296,160,20,14,600,350,15000,600,1,1,1,1,540.52,0.045227,0.38222,0.43293,276.09
296.1,180,20,14,600,350,15000,600,1,1,1,1,782.95,0.040684,0.3554,0.42,287.34
296.2,120,25,14,600,350,15000,600,1,1,1,1,391.13,0.04764,0.39598,0.40825,270.47
296.3,140,25,14,600,350,15000,600,1,1,1,1,691.9,0.041786,0.36202,0.40407,284.53
296.4,160,25,14,600,350,15000,600,1,1,1,1,999.87,0.036483,0.32947,0.39181,298.58
296.5,180,25,14,600,350,15000,600,1,1,1,1,1314.3,0.031657,0.29825,0.37593,312.64
296.6,120,30,14,600,350,15000,600,1,1,1,1,722.95,0.040684,0.3554,0.3764,287.34
296.7,140,30,14,600,350,15000,600,1,1,1,1,1094.9,0.034499,0.31683,0.36906,304.21
296.8,160,30,14,600,350,15000,600,1,1,1,1,1475.7,0.028965,0.28011,0.35408,321.08
296.9,180,30,14,600,350,15000,600,1,1,1,1,1864.5,0.023982,0.24511,0.33587,337.94
297,120,35,14,600,350,15000,600,1,1,1,1,1064.9,0.034499,0.31683,0.34655,304.21
297.1,140,35,14,600,350,15000,600,1,1,1,1,1510,0.028098,0.27416,0.33657,323.89
297.2,160,35,14,600,350,15000,600,1,1,1,1,1965.8,0.02243,0.2338,0.3194,343.57
297.3,180,35,14,600,350,15000,600,1,1,1,1,2431.1,0.017377,0.13221,0.13221,363.25
297.4,140,20,8,800,350,15000,600,1,1,1,1,300.59,0.065766,0.54426,0.53675,235.82
297.5,160,20,8,800,350,15000,600,1,1,1,1,538.06,0.062142,0.52689,0.55039,242.24
297.6,180,20,8,800,350,15000,600,1,1,1,1,780.49,0.058706,0.46713,0.49902,248.67
297.7,120,25,8,800,350,15000,600,1,1,1,1,388.67,0.06393,0.53554,0.48549,239.03
297.8,140,25,8,800,350,15000,600,1,1,1,1,689.44,0.059548,0.47138,0.48135,247.06
297.9,160,25,8,800,350,15000,600,1,1,1,1,997.41,0.055442,0.45033,0.47747,255.1
298,180,25,8,800,350,15000,600,1,1,1,1,1311.8,0.051587,0.4298,0.46916,263.13
298.1,120,30,8,800,350,15000,600,1,1,1,1,720.49,0.058706,0.46713,0.45541,248.67
298.2,140,30,8,800,350,15000,600,1,1,1,1,1092.4,0.053871,0.44206,0.45783,258.31
298.3,160,30,8,800,350,15000,600,1,1,1,1,1473.3,0.049385,0.41772,0.4515,267.95
298.4,180,30,8,800,350,15000,600,1,1,1,1,1862.1,0.045209,0.39409,0.44093,277.59
298.5,120,35,8,800,350,15000,600,1,1,1,1,1062.4,0.053871,0.44206,0.43532,258.31
298.6,140,35,8,800,350,15000,600,1,1,1,1,1507.6,0.048668,0.41373,0.43532,269.55
298.7,160,35,8,800,350,15000,600,1,1,1,1,1963.3,0.043882,0.38637,0.42679,280.8
298.8,180,35,8,800,350,15000,600,1,1,1,1,2428.6,0.039464,0.35991,0.41423,292.05
298.9,120,20,11,800,350,15000,600,1,1,1,1,68.673,0.061266,0.52259,0.47628,243.85
299,140,20,11,800,350,15000,600,1,1,1,1,300.59,0.056646,0.45659,0.46946,252.69
299.1,160,20,11,800,350,15000,600,1,1,1,1,538.06,0.052339,0.43386,0.46432,261.52
299.2,180,20,11,800,350,15000,600,1,1,1,1,780.49,0.048313,0.41174,0.45485,270.36
299.3,120,25,11,800,350,15000,600,1,1,1,1,388.67,0.054456,0.44515,0.43779,257.1
299.4,140,25,11,800,350,15000,600,1,1,1,1,689.44,0.049294,0.41722,0.43808,268.15
299.5,160,25,11,800,350,15000,600,1,1,1,1,997.41,0.044542,0.39022,0.42981,279.19
299.6,180,25,11,800,350,15000,600,1,1,1,1,1311.8,0.040151,0.36411,0.41749,290.24
299.7,120,30,11,800,350,15000,600,1,1,1,1,720.49,0.048313,0.41174,0.41124,270.36
299.8,140,30,11,800,350,15000,600,1,1,1,1,1092.4,0.042744,0.37967,0.40853,283.61
299.9,160,30,11,800,350,15000,600,1,1,1,1,1473.3,0.037673,0.34885,0.39758,296.87
300,180,30,11,800,350,15000,600,1,1,1,1,1862.1,0.033035,0.3192,0.38286,310.12
300.1,120,35,11,800,350,15000,600,1,1,1,1,1062.4,0.042744,0.37967,0.38602,283.61
300.2,140,35,11,800,350,15000,600,1,1,1,1,1507.6,0.036871,0.34383,0.38068,299.08
